,id,mem_id,ln_amt,term,rate,m_pay,grade,sub_grd,emp_len,own_rnt,income,ln_stat,purpose,state,dti,delinq_2yrs,ln_fst,inq_6mnth,open_acc,revol_bal,revol_util,ln_plcy
1567,369654,385696,7000, 36 months,0.1726,250.49,F,F1,1 year,RENT,32000.0,Does not meet the credit policy. Status:Charged Off,small_business,MN,12.26,0.0,2-Jan,4.0,5.0,26726,0.983,False
1568,369213,384669,5000, 36 months,0.16949999999999998,178.14,E,E5,1 year,OWN,26000.0,Does not meet the credit policy. Status:Fully Paid,other,RI,2.91,0.0,5-Jun,7.0,8.0,8136,0.365,False
1569,369084,384386,4000, 36 months,0.1537,139.39,D,D5,4 years,OWN,24000.0,Does not meet the credit policy. Status:Fully Paid,medical,FL,18.35,0.0,6-Aug,0.0,5.0,1272,0.385,False
1570,369039,384300,10800, 36 months,0.1505,374.67,D,D4,1 year,RENT,84000.0,Does not meet the credit policy. Status:Charged Off,credit_card,CA,12.79,0.0,Apr-94,6.0,10.0,26598,0.971,False
1571,368907,383867,5000, 36 months,0.13470000000000001,169.62,C,C4,6 years,RENT,24996.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OK,9.65,0.0,3-Nov,4.0,5.0,6608,0.601,False
1572,368667,383128,3000, 36 months,0.1474,103.62,D,D3,7 years,RENT,25000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,DE,14.16,0.0,May-91,8.0,9.0,7162,0.44799999999999995,False
1573,368488,383085,5500, 36 months,0.12210000000000001,183.24,B,B5,10+ years,RENT,27996.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,CA,5.53,0.0,4-Jan,5.0,8.0,4405,0.23399999999999999,False
1574,368709,383483,5375, 36 months,0.13470000000000001,182.34,C,C4,< 1 year,OWN,24504.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,SD,23.36,0.0,4-Dec,5.0,5.0,3039,0.506,False
1575,368542,383203,12000, 36 months,0.10949999999999999,392.57,B,B1,10+ years,MORTGAGE,450000.0,Does not meet the credit policy. Status:Fully Paid,small_business,MD,8.49,0.0,Nov-94,3.0,12.0,224090,0.401,False
1576,367972,382012,8000, 36 months,0.1189,265.32,B,B4,10+ years,MORTGAGE,60000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,19.52,0.0,Jul-95,3.0,11.0,83434,0.69,False
1577,367996,382047,9500, 36 months,0.1505,329.57,D,D4,6 years,RENT,57700.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MN,12.31,0.0,Mar-81,4.0,5.0,25506,0.9890000000000001,False
1578,367597,381302,6000, 36 months,0.1474,207.23,D,D3,10+ years,MORTGAGE,42000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MO,22.17,0.0,May-96,8.0,8.0,17295,0.745,False
1579,365040,375924,3250, 36 months,0.16,114.27,E,E2,4 years,OWN,18000.0,Does not meet the credit policy. Status:Fully Paid,educational,PA,20.2,0.0,4-Oct,6.0,12.0,1748,0.8320000000000001,False
1580,367352,380876,10000, 36 months,0.1379,340.76,C,C5,3 years,MORTGAGE,52000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,CO,21.99,0.0,Aug-00,4.0,12.0,6641,0.316,False
1581,367046,380214,4150, 36 months,0.1253,138.89,C,C1,< 1 year,MORTGAGE,26004.0,Does not meet the credit policy. Status:Charged Off,small_business,AR,22.7,0.0,May-84,1.0,9.0,27535,0.544,False
1582,367056,380232,8000, 36 months,0.1284,268.95,C,C2,10+ years,RENT,50000.0,Does not meet the credit policy. Status:Charged Off,other,NY,22.22,0.0,Jul-88,2.0,6.0,49391,0.903,False
1583,366968,380076,15000, 36 months,0.16949999999999998,534.41,E,E5,4 years,MORTGAGE,97344.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,TX,5.02,0.0,6-Oct,1.0,8.0,1513,0.309,False
1584,366397,378308,12000, 36 months,0.1189,397.97,B,B4,3 years,RENT,80000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,MA,19.63,0.0,Jul-84,4.0,10.0,36719,0.615,False
1585,366377,378268,15600, 36 months,0.1474,538.78,D,D3,10+ years,MORTGAGE,70000.0,Does not meet the credit policy. Status:Charged Off,credit_card,FL,24.89,0.0,Jun-91,2.0,14.0,67901,0.7959999999999999,False
1586,366303,378118,10000, 36 months,0.1568,350.02,E,E1,10+ years,RENT,75000.0,Does not meet the credit policy. Status:Charged Off,home_improvement,KS,8.83,0.0,6-Jan,2.0,6.0,9700,0.36700000000000005,False
1587,366266,378052,13000, 36 months,0.19469999999999998,479.66,G,G3,8 years,MORTGAGE,92000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,PA,24.4,0.0,May-92,9.0,15.0,58439,0.708,False
1588,366213,377927,10000, 36 months,0.0932,319.47,A,A4,7 years,MORTGAGE,60000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,WA,19.58,0.0,Dec-78,0.0,8.0,164974,0.24600000000000002,False
1589,365800,377037,5600, 36 months,0.12210000000000001,186.57,B,B5,1 year,MORTGAGE,55000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,MI,4.36,1.0,Aug-78,5.0,6.0,6788,0.267,False
1590,365487,376557,23000, 36 months,0.1284,773.22,C,C2,< 1 year,MORTGAGE,98004.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,VA,22.77,0.0,Jun-94,4.0,13.0,29716,0.805,False
1591,362863,372505,9000, 36 months,0.1493,311.68,E,E1,1 year,RENT,30000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,IL,10.72,0.0,3-Jul,5.0,8.0,11255,0.736,False
1592,365220,376135,8000, 36 months,0.14300000000000002,252.28,D,D4,< 1 year,RENT,65000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,MO,8.22,0.0,Feb-96,5.0,5.0,13081,0.8390000000000001,False
1593,364937,375772,5500, 36 months,0.1462,189.64,D,D5,3 years,RENT,24000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,20.45,0.0,5-Mar,4.0,4.0,4609,0.838,False
1594,364878,375677,11200, 36 months,0.10830000000000001,365.78,B,B3,8 years,MORTGAGE,350004.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,MT,9.43,0.0,Mar-85,4.0,15.0,228727,0.775,False
1595,364710,375432,10000, 36 months,0.1241,334.11,C,C3,2 years,MORTGAGE,40000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,NJ,9.51,0.0,Jul-90,4.0,17.0,23534,0.45799999999999996,False
1596,364376,369650,3000, 36 months,0.09380000000000001,95.94,A,A5,1 year,RENT,75000.0,Does not meet the credit policy. Status:Charged Off,small_business,GA,1.36,0.0,Dec-87,4.0,7.0,3484,0.29,False
1597,364261,374739,4500, 36 months,0.14300000000000002,154.46,D,D4,4 years,RENT,32500.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,GA,19.5,0.0,6-Jul,2.0,5.0,2967,0.424,False
1598,363646,373693,16000, 36 months,0.1557,559.13,E,E3,3 years,MORTGAGE,42000.0,Does not meet the credit policy. Status:Fully Paid,educational,OH,6.83,0.0,May-80,8.0,4.0,8044,0.307,False
1599,362762,372341,10000, 36 months,0.1304,337.14,C,C5,6 years,MORTGAGE,51000.0,Does not meet the credit policy. Status:Fully Paid,house,FL,12.8,1.0,May-97,5.0,15.0,3359,0.129,False
1600,363435,373408,25000, 36 months,0.1525,869.7,E,E2,10+ years,MORTGAGE,45000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,PA,13.73,0.0,May-87,6.0,7.0,18840,0.5479999999999999,False
1601,363351,373265,16000, 36 months,0.1336,541.89,D,D1,8 years,MORTGAGE,150000.0,Does not meet the credit policy. Status:Charged Off,credit_card,MI,24.55,0.0,Nov-88,3.0,18.0,146579,0.8540000000000001,False
1602,363172,372969,8000, 36 months,0.1272,268.48,C,C4,8 years,MORTGAGE,48000.0,Does not meet the credit policy. Status:Charged Off,credit_card,KY,18.5,0.0,3-Nov,4.0,5.0,7368,0.828,False
1603,363297,373157,8000, 36 months,0.11779999999999999,264.88,C,C1,3 years,MORTGAGE,46000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OR,11.74,0.0,3-Jun,4.0,12.0,6290,0.331,False
1604,363220,373032,24950, 36 months,0.1336,845.0,D,D1,5 years,OTHER,160000.0,Does not meet the credit policy. Status:Fully Paid,small_business,CA,7.91,0.0,Jun-00,5.0,12.0,16716,0.22399999999999998,False
1605,362547,372010,20000, 36 months,0.1209,665.15,C,C2,10+ years,MORTGAGE,290004.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,NY,10.06,0.0,Feb-86,4.0,7.0,211463,0.0,False
1606,362562,372032,7500, 36 months,0.14300000000000002,257.43,D,D4,10+ years,MORTGAGE,47004.0,Does not meet the credit policy. Status:Charged Off,small_business,AZ,22.85,0.0,Oct-95,6.0,13.0,29895,0.5429999999999999,False
1607,362516,371973,5000, 36 months,0.11779999999999999,165.55,C,C1,2 years,RENT,21996.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,TX,2.07,0.0,Sep-98,4.0,4.0,1312,0.17,False
1608,362152,371219,16000, 36 months,0.1304,539.42,C,C5,< 1 year,MORTGAGE,74000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OH,6.11,0.0,2-Mar,5.0,8.0,16917,0.711,False
1609,362127,371178,8000, 36 months,0.1272,268.48,C,C4,2 years,MORTGAGE,37000.0,Does not meet the credit policy. Status:Fully Paid,other,KS,14.4,0.0,2-Aug,6.0,12.0,2479,0.451,False
1610,361677,370347,4000, 36 months,0.09380000000000001,127.91,A,A5,5 years,MORTGAGE,120000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,NH,6.46,0.0,Nov-94,1.0,11.0,138492,0.494,False
1611,361876,370754,5000, 36 months,0.1304,168.57,C,C5,4 years,MORTGAGE,29496.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,PA,20.38,0.0,2-May,4.0,12.0,4546,0.561,False
1612,361645,368172,25000, 36 months,0.1525,869.7,E,E2,< 1 year,RENT,132000.0,Does not meet the credit policy. Status:Fully Paid,small_business,VA,11.74,0.0,2-Oct,7.0,12.0,20794,0.5710000000000001,False
1613,361648,370275,25000, 36 months,0.1778,901.06,F,F5,10+ years,MORTGAGE,80000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,OH,12.99,1.0,Jun-93,6.0,7.0,35251,0.835,False
1614,361198,369508,8500, 36 months,0.16829999999999998,302.33,F,F2,10+ years,RENT,60000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,14.68,1.0,Apr-77,9.0,9.0,0,0.0,False
1615,361117,369369,20000, 36 months,0.1588,701.96,E,E4,3 years,MORTGAGE,80000.0,Does not meet the credit policy. Status:Fully Paid,house,CA,0.98,0.0,5-Sep,7.0,11.0,3401,0.057999999999999996,False
1616,360750,365422,25000, 36 months,0.1367,850.44,D,D2,8 years,MORTGAGE,110000.0,Does not meet the credit policy. Status:Fully Paid,small_business,CA,23.05,0.0,Nov-97,1.0,11.0,238903,0.805,False
1617,360527,368353,25000, 36 months,0.1525,869.7,E,E2,4 years,MORTGAGE,200000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,GA,9.49,0.0,Jan-96,5.0,18.0,54003,0.484,False
1618,360334,368055,8000, 36 months,0.1209,266.06,C,C2,6 years,MORTGAGE,84000.0,Does not meet the credit policy. Status:Fully Paid,car,TX,9.87,0.0,Jun-99,5.0,5.0,1077,0.158,False
1619,360327,368041,20000, 36 months,0.1336,677.36,D,D1,8 years,MORTGAGE,131000.0,Does not meet the credit policy. Status:Fully Paid,small_business,VA,15.16,0.0,May-87,0.0,8.0,134025,0.679,False
1620,360080,367642,8000, 36 months,0.1114,262.45,B,B4,< 1 year,MORTGAGE,45000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MN,6.93,1.0,Mar-89,4.0,5.0,26610,0.654,False
1621,359736,367136,16000, 36 months,0.1336,541.89,D,D1,2 years,MORTGAGE,63000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,PA,16.69,0.0,Dec-95,6.0,10.0,19516,0.68,False
1622,360016,367567,24000, 36 months,0.17149999999999999,857.46,F,F3,5 years,RENT,221796.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,12.7,0.0,Feb-00,6.0,14.0,40099,0.528,False
1623,359430,366634,6000, 36 months,0.1304,202.28,C,C5,1 year,OWN,70000.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,MO,10.77,0.0,Apr-00,6.0,8.0,244,0.087,False
1624,359392,366556,20000, 36 months,0.1304,674.27,C,C5,5 years,MORTGAGE,140000.0,Does not meet the credit policy. Status:Fully Paid,small_business,FL,4.89,0.0,Dec-91,4.0,11.0,26761,0.47100000000000003,False
1625,359176,366236,3250, 36 months,0.17149999999999999,116.12,F,F3,3 years,RENT,25000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,PA,22.32,0.0,1-Nov,9.0,5.0,13430,0.795,False
1626,359200,366273,8000, 36 months,0.1114,262.45,B,B4,10+ years,MORTGAGE,300000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,FL,17.54,0.0,Oct-94,4.0,9.0,255001,0.9179999999999999,False
1627,358644,365339,2500, 36 months,0.1367,85.05,D,D2,< 1 year,MORTGAGE,65004.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,PA,4.19,1.0,Feb-76,4.0,5.0,2368,0.215,False
1628,358683,365411,8000, 36 months,0.1462,275.84,D,D5,1 year,RENT,50180.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,IL,16.12,1.0,1-Mar,5.0,13.0,3982,0.48,False
1629,358615,365272,20000, 36 months,0.11460000000000001,659.14,B,B5,10+ years,MORTGAGE,98000.0,Does not meet the credit policy. Status:Fully Paid,small_business,MA,15.75,0.0,Jun-89,3.0,21.0,106366,0.5670000000000001,False
1630,358311,364689,8400, 36 months,0.11460000000000001,276.84,B,B5,6 years,MORTGAGE,55950.0,Does not meet the credit policy. Status:Charged Off,home_improvement,IL,7.29,0.0,1-Jun,5.0,13.0,6178,0.258,False
1631,358260,364573,10000, 36 months,0.1304,337.14,C,C5,4 years,MORTGAGE,60000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,WA,15.92,2.0,Jan-83,6.0,12.0,8968,0.316,False
1632,357698,363928,7500, 36 months,0.1241,250.58,C,C3,8 years,MORTGAGE,100000.0,Does not meet the credit policy. Status:Charged Off,other,IL,15.88,0.0,Jan-96,5.0,12.0,24868,0.607,False
1633,357869,363693,4000, 36 months,0.1588,140.4,E,E4,3 years,RENT,31000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NV,21.45,0.0,1-Aug,2.0,14.0,11157,0.547,False
1634,357868,363770,6500, 36 months,0.1367,221.12,D,D2,< 1 year,MORTGAGE,150000.0,Does not meet the credit policy. Status:Charged Off,credit_card,CA,14.8,0.0,Dec-90,4.0,17.0,88223,0.894,False
1635,357866,363873,7500, 36 months,0.1936,276.29,G,G5,7 years,MORTGAGE,150000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MI,25.47,0.0,Aug-89,7.0,20.0,152189,0.6629999999999999,False
1636,357274,363185,2200, 36 months,0.1936,81.05,G,G5,3 years,OTHER,29000.0,Does not meet the credit policy. Status:Charged Off,educational,WA,23.34,0.0,3-Mar,9.0,8.0,6020,0.654,False
1637,357180,363015,3000, 36 months,0.1759,107.85,G,G1,6 years,RENT,47055.0,Does not meet the credit policy. Status:Fully Paid,educational,NY,29.74,1.0,Jun-96,0.0,13.0,2663,0.203,False
1638,357084,362819,1750, 36 months,0.1412,59.92,D,D5,1 year,MORTGAGE,105000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,KY,17.7,1.0,Oct-97,1.0,22.0,30734,0.557,False
1639,357072,362799,3200, 36 months,0.16010000000000002,112.52,F,F1,2 years,MORTGAGE,69450.0,Does not meet the credit policy. Status:Fully Paid,wedding,CO,27.21,1.0,Oct-98,2.0,15.0,7087,0.748,False
1640,356978,362612,6000, 36 months,0.1159,198.12,C,C2,2 years,RENT,50000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,NV,6.5,0.0,1-Jul,4.0,12.0,9797,0.544,False
1641,356887,362451,2000, 36 months,0.14429999999999998,68.78,E,E1,3 years,MORTGAGE,100000.0,Does not meet the credit policy. Status:Charged Off,medical,UT,27.18,0.0,Aug-97,3.0,16.0,53440,0.882,False
1642,356678,362089,7500, 36 months,0.12539999999999998,199.17,C,C5,< 1 year,RENT,45000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,FL,8.21,1.0,2-Jun,6.0,7.0,397,0.031,False
1643,356514,361848,7500, 36 months,0.1507,227.29,E,E3,4 years,RENT,90000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MO,18.2,0.0,Nov-00,1.0,12.0,55753,0.7979999999999999,False
1644,356499,361822,3000, 36 months,0.1475,84.64,E,E2,< 1 year,RENT,72000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,FL,5.48,0.0,5-Oct,2.0,7.0,2199,0.564,False
1645,356311,361500,1500, 36 months,0.1507,52.05,E,E3,1 year,OWN,8400.0,Does not meet the credit policy. Status:Fully Paid,educational,GA,10.0,1.0,5-Dec,2.0,6.0,1764,0.535,False
1646,356286,361455,7000, 36 months,0.16010000000000002,246.14,F,F1,< 1 year,RENT,88000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,AZ,16.83,0.0,3-Dec,1.0,8.0,46670,0.878,False
1647,353692,357431,3000, 36 months,0.1507,41.64,E,E3,8 years,MORTGAGE,39808.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,GA,18.27,0.0,Jul-99,3.0,11.0,9408,0.9309999999999999,False
1648,356166,361266,3000, 36 months,0.1475,103.63,E,E2,2 years,RENT,39000.0,Does not meet the credit policy. Status:Fully Paid,medical,NJ,5.23,4.0,3-Oct,0.0,11.0,2060,0.127,False
1649,356034,361056,7500, 36 months,0.16649999999999998,266.1,F,F3,7 years,MORTGAGE,190000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,MI,17.92,0.0,Aug-89,8.0,20.0,149621,0.643,False
1650,355782,360174,4800, 36 months,0.16649999999999998,170.3,F,F3,< 1 year,MORTGAGE,51432.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,24.8,0.0,Apr-95,0.0,22.0,30177,0.637,False
1651,355974,360936,4000, 36 months,0.14429999999999998,137.55,E,E1,1 year,RENT,80000.0,Does not meet the credit policy. Status:Charged Off,wedding,CO,20.37,2.0,Jan-86,4.0,11.0,27954,0.669,False
1652,355737,360626,7500, 36 months,0.12539999999999998,193.31,C,C5,10+ years,MORTGAGE,98000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,VA,12.33,0.0,Apr-92,4.0,19.0,26390,0.43,False
1653,355734,360616,3000, 36 months,0.1791,86.66,G,G2,3 years,RENT,66650.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NJ,2.45,0.0,6-Sep,3.0,6.0,1601,0.5,False
1654,349608,351265,7200, 36 months,0.1222,208.25,C,C4,4 years,RENT,42000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,NY,9.71,0.0,Oct-98,5.0,12.0,29116,0.7809999999999999,False
1655,66339,242891,5100, 36 months,0.138,149.96,D,D4,8 years,MORTGAGE,46000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MO,16.7,1.0,Oct-96,4.0,6.0,314,0.126,False
1656,355678,360520,4275, 36 months,0.1728,153.02,F,F5,10+ years,RENT,60000.0,Does not meet the credit policy. Status:Fully Paid,house,FL,23.28,1.0,Oct-82,2.0,16.0,18641,0.706,False
1657,355576,360345,7500, 36 months,0.16649999999999998,229.73,F,F3,1 year,RENT,70000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MN,21.02,0.0,2-Jul,1.0,17.0,14157,0.602,False
1658,355553,360315,2750, 36 months,0.15380000000000002,51.41,E,E4,10+ years,MORTGAGE,39161.2,Does not meet the credit policy. Status:Fully Paid,medical,WI,21.66,0.0,Jan-99,4.0,8.0,3975,0.8109999999999999,False
1659,355548,360311,1400, 36 months,0.1286,41.2,D,D1,2 years,RENT,45000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,FL,16.67,0.0,May-96,4.0,5.0,21022,0.93,False
1660,355546,360308,5000, 36 months,0.157,175.05,E,E5,10+ years,MORTGAGE,31000.0,Does not meet the credit policy. Status:Fully Paid,other,VA,25.63,3.0,Jan-89,0.0,19.0,9267,0.16,False
1661,355533,360287,3500, 36 months,0.1728,125.28,F,F5,3 years,MORTGAGE,72800.0,Does not meet the credit policy. Status:Charged Off,other,MS,21.1,0.0,Aug-91,3.0,16.0,55147,0.919,False
1662,355250,359803,7500, 36 months,0.1191,202.35,C,C3,< 1 year,RENT,60000.0,Does not meet the credit policy. Status:Charged Off,credit_card,CA,21.82,0.0,Sep-99,4.0,11.0,32573,0.65,False
1663,355345,360020,6000, 36 months,0.14429999999999998,165.92,E,E1,1 year,RENT,32000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,TN,28.76,0.0,Oct-99,0.0,14.0,11285,0.466,False
1664,355295,359916,7500, 36 months,0.1317,253.32,D,D2,6 years,MORTGAGE,105000.0,Does not meet the credit policy. Status:Charged Off,other,CT,1.03,0.0,Aug-98,4.0,3.0,3607,0.44,False
1665,355161,359673,7500, 36 months,0.1317,185.77,D,D2,< 1 year,RENT,61000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,KS,13.79,0.0,1-Apr,5.0,9.0,25457,0.7070000000000001,False
1666,355062,359559,7500, 36 months,0.14429999999999998,257.91,E,E1,9 years,MORTGAGE,49920.0,Does not meet the credit policy. Status:Fully Paid,credit_card,PA,17.67,0.0,Jul-98,1.0,11.0,10221,0.7,False
1667,354908,359246,7500, 36 months,0.12539999999999998,192.47,C,C5,10+ years,MORTGAGE,139720.0,Does not meet the credit policy. Status:Charged Off,home_improvement,CA,10.85,0.0,Jan-96,6.0,10.0,79395,0.738,False
1668,354812,359095,6275, 36 months,0.1696,223.6,F,F4,2 years,MORTGAGE,80000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,GA,19.89,1.0,Dec-95,6.0,15.0,16012,0.442,False
1669,354785,359054,1750, 36 months,0.1475,55.27,E,E2,< 1 year,MORTGAGE,104000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MI,16.97,1.0,Nov-97,1.0,22.0,31140,0.526,False
1670,354673,358934,6700, 36 months,0.1886,245.13,G,G5,< 1 year,MORTGAGE,45000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,IL,25.76,0.0,Dec-98,4.0,13.0,31939,0.8270000000000001,False
1671,354638,358824,6500, 36 months,0.157,227.56,E,E5,1 year,MORTGAGE,142500.0,Does not meet the credit policy. Status:Fully Paid,home_improvement,NJ,22.32,1.0,Dec-89,1.0,16.0,63685,0.821,False
1672,354306,358360,6000, 36 months,0.15380000000000002,209.12,E,E4,1 year,RENT,24000.0,Does not meet the credit policy. Status:Fully Paid,other,MN,11.5,1.0,Jul-86,0.0,4.0,8686,0.905,False
1673,354159,358126,1800, 36 months,0.138,61.35,D,D4,1 year,MORTGAGE,19000.0,Does not meet the credit policy. Status:Fully Paid,educational,CA,3.85,0.0,5-Dec,0.0,4.0,1279,0.853,False
1674,354107,356050,7000, 36 months,0.1286,235.39,D,D1,2 years,OWN,27000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,FL,26.62,0.0,Jan-92,0.0,22.0,8220,0.10099999999999999,False
1675,353861,357685,7500, 36 months,0.16010000000000002,263.72,F,F1,< 1 year,RENT,100000.0,Does not meet the credit policy. Status:Charged Off,debt_consolidation,GA,19.58,2.0,Jun-93,0.0,6.0,25366,0.7709999999999999,False
1676,353832,357639,5000, 36 months,0.138,170.41,D,D4,2 years,MORTGAGE,77000.0,Does not meet the credit policy. Status:Fully Paid,credit_card,CT,14.01,0.0,Sep-00,2.0,16.0,22458,0.664,False
1677,353287,356870,5000, 36 months,0.138,160.18,D,D4,10+ years,OTHER,35000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,MI,11.28,1.0,Dec-98,4.0,4.0,832,0.27699999999999997,False
1678,353581,357272,7500, 36 months,0.1759,269.61,G,G1,4 years,RENT,54000.0,Does not meet the credit policy. Status:Charged Off,credit_card,AZ,27.47,1.0,May-98,6.0,9.0,23618,0.623,False
1679,353553,357238,3500, 36 months,0.1412,119.83,D,D5,10+ years,OTHER,45000.0,Does not meet the credit policy. Status:Fully Paid,medical,IA,10.19,0.0,Oct-99,4.0,8.0,9771,0.8640000000000001,False
1680,353460,357090,4000, 36 months,0.1128,73.14,C,C1,10+ years,MORTGAGE,53000.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,WI,16.78,0.0,Jun-94,5.0,16.0,31412,0.528,False
1681,353344,356946,3000, 36 months,0.18539999999999998,109.28,G,G4,3 years,RENT,44000.0,Does not meet the credit policy. Status:Fully Paid,educational,VA,26.68,0.0,Aug-81,2.0,14.0,20685,0.895,False
1682,353326,356924,6500, 36 months,0.1317,183.24,D,D2,8 years,RENT,42000.0,Does not meet the credit policy. Status:Fully Paid,major_purchase,CA,11.83,0.0,Dec-00,4.0,8.0,0,0.0,False
1683,353294,356878,5600, 36 months,0.1507,152.68,E,E3,5 years,RENT,60000.0,Does not meet the credit policy. Status:Fully Paid,wedding,CA,9.94,2.0,Apr-90,1.0,8.0,5770,0.695,False
1684,351477,354084,6000, 36 months,0.1475,202.08,E,E2,10+ years,RENT,35004.0,Does not meet the credit policy. Status:Fully Paid,credit_card,NY,25.09,0.0,3-Feb,0.0,7.0,5748,0.254,False
1685,353173,356698,7000, 36 months,0.1159,166.75,C,C2,< 1 year,RENT,44556.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,PA,8.0,0.0,Jan-94,4.0,13.0,9387,0.502,False
1686,353217,354551,7500, 36 months,0.1475,259.08,E,E2,10+ years,MORTGAGE,45900.0,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,TX,17.73,0.0,Nov-94,1.0,7.0,6131,0.6890000000000001,False
1687,353212,356757,5200, 36 months,0.1096,111.25,B,B5,< 1 year,RENT,27800.0,Does not meet the credit policy. Status:Fully Paid,other,MO,12.52,0.0,3-Nov,4.0,10.0,3999,0.215,False
1688,353120,356608,3200, 36 months,0.138,109.06,D,D4,< 1 year,RENT,52500.0,Does not meet the credit policy. Status:Fully Paid,major_purchase,OH,17.44,3.0,Oct-97,1.0,8.0,5070,0.642,False
1689,353029,356468,4250, 36 months,0.1886,155.49,G,G5,9 years,MORTGAGE,56700.8,Does not meet the credit policy. Status:Fully Paid,credit_card,OH,27.6,0.0,Nov-96,3.0,20.0,41478,0.992,False
1690,352984,356386,7500, 36 months,0.1317,233.06,D,D2,6 years,OWN,150000.0,Does not meet the credit policy. Status:Charged Off,credit_card,FL,8.6,0.0,Nov-86,7.0,6.0,21293,0.034,False
1691,352899,356247,2400, 36 months,0.138,40.9,D,D4,< 1 year,RENT,35000.0,Does not meet the credit policy. Status:Fully Paid,house,CT,26.19,0.0,2-Oct,4.0,9.0,10975,0.5720000000000001,False
1692,352912,356269,4500, 36 months,0.1412,71.9,D,D5,< 1 year,RENT,42000.0,Does not meet the credit policy. Status:Charged Off,educational,NY,8.11,1.0,Oct-00,2.0,7.0,5057,0.266,False
1693,352901,356265,7000, 36 months,0.1412,134.38,D,D5,3 years,RENT,77291.0,Does not meet the credit policy. Status:Fully Paid,credit_card,NJ,12.37,0.0,Mar-00,3.0,15.0,11162,0.4,False
